FBP,First BanCorp. New Common Stock,$14.90,-0.21,-1.39%,3007214925.00,Puerto Rico,,1010215,Finance,Major Banks,/market-activity/stocks/fbp
FBRT,Franklin BSP Realty Trust Inc. Common Stock,$13.13,-0.19,-1.426%,577081646.00,,2021,249506,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/fbrt
FC,Franklin Covey Company Common Stock,$46.34,-0.10,-0.215%,662529977.00,United States,,17083,Consumer Services,Professional Services,/market-activity/stocks/fc
FCAX,Fortress Capital Acquisition Corp. Class A Ordinary Shares,$9.76,0.00,0.00%,488000000.00,,2021,27000,Finance,Business Services,/market-activity/stocks/fcax
FCF,First Commonwealth Financial Corporation Common Stock,$16.61,-0.08,-0.479%,1565212655.00,United States,,265216,Finance,Major Banks,/market-activity/stocks/fcf
FCN,FTI Consulting Inc. Common Stock,$143.84,-1.07,-0.738%,4932053093.00,United States,,76262,Consumer Services,Professional Services,/market-activity/stocks/fcn
FCPT,Four Corners Property Trust Inc. Common Stock,$26.96,-0.05,-0.185%,2085426986.00,United States,2015,128818,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/fcpt
FCRX,First Eagle Alternative Capital BDC Inc. 5.000% Notes due 2026,$25.30,0.08,0.317%,0.00,United States,2021,5821,,,/market-activity/stocks/fcrx
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,$12.2383,0.0883,0.727%,317667485.00,United States,2004,172532,Finance,Finance Companies,/market-activity/stocks/fct
FCX,Freeport-McMoRan Inc. Common Stock,$39.45,0.43,1.102%,57931280206.00,United States,,13745024,Basic Industries,Precious Metals,/market-activity/stocks/fcx
FDEU,First Trust Dynamic Europe Equity Income Fund Common Shares of Beneficial Interest,$13.6764,0.0764,0.562%,235670467.00,,2015,33749,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/fdeu
FDP,Fresh Del Monte Produce Inc. Common Stock,$27.87,-0.07,-0.251%,1325090549.00,Cayman Islands,1997,76332,,Farming/Seeds/Milling,/market-activity/stocks/fdp
FDX,FedEx Corporation Common Stock,$250.30,-1.70,-0.675%,66321826303.00,United States,,993497,Transportation,Air Freight/Delivery Services,/market-activity/stocks/fdx
FE,FirstEnergy Corp. Common Stock,$42.245,0.435,1.04%,24087601988.00,United States,,2148529,Public Utilities,Electric Utilities: Central,/market-activity/stocks/fe
FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one ordinary share,$0.6593,-0.0207,-3.044%,30500794.00,,2017,625,Consumer Services,Other Consumer Services,/market-activity/stocks/fedu
FEI           ,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,$8.04,0.01,0.125%,363640388.00,,2012,113447,Finance,Finance/Investors Services,/market-activity/stocks/fei           
FENG,Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.,$0.799,0.009,1.139%,58159641.00,China,2011,17352,Consumer Services,Broadcasting,/market-activity/stocks/feng
FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest,$13.30,-0.21,-1.554%,66390967.00,United States,,14447,Finance,Investment Managers,/market-activity/stocks/feo
FERG,Ferguson plc Ordinary Shares,$160.38,1.13,0.71%,35232350571.00,,2021,24085,Consumer Durables,Industrial Machinery/Components,/market-activity/stocks/ferg
FET,Forum Energy Technologies Inc. Common Stock,$21.03,0.88,4.367%,119459275.00,United States,2012,20529,Energy,Metal Fabrications,/market-activity/stocks/fet
FF,FutureFuel Corp.  Common shares,$7.50,-0.24,-3.101%,328224323.00,United States,,82652,Basic Industries,Major Chemicals,/market-activity/stocks/ff
FFA,First Trust Enhanced Equity Income Fund,$20.4519,0.0919,0.451%,408687004.00,United States,2004,8926,Finance,Investment Managers,/market-activity/stocks/ffa
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,$20.625,0.035,0.17%,929924057.00,,2003,75766,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/ffc
FGB,First Trust Specialty Finance and Financial Opportunities Fund,$4.12,0.07,1.728%,59194475.00,United States,2007,123126,Finance,Finance/Investors Services,/market-activity/stocks/fgb
FHI,Federated Hermes Inc. Common Stock,$32.52,-0.28,-0.854%,3069348103.00,United States,,588135,Finance,Investment Managers,/market-activity/stocks/fhi
FHN,First Horizon Corporation Common Stock,$17.445,-0.045,-0.257%,9315630000.00,United States,,2455024,Finance,Major Banks,/market-activity/stocks/fhn
FHS,First High-School Education Group Co. Ltd. American Depositary Shares,$1.58,-0.01,-0.629%,45735048.00,,2021,74052,Consumer Services,Other Consumer Services,/market-activity/stocks/fhs
FICO,Fair Isaac Corproation Common Stock,$500.475,2.935,0.59%,13152289817.00,United States,,120149,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/fico
FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,$13.97,0.11,0.794%,234001928.00,United States,2011,40826,Finance,Finance/Investors Services,/market-activity/stocks/fif
FIGS,FIGS Inc. Class A Common Stock,$22.04,-0.85,-3.713%,3602602066.00,,2021,1084614,Consumer Non-Durables,Medical Specialities,/market-activity/stocks/figs
FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,$16.501,-0.029,-0.175%,251293696.00,,2019,21145,Finance,Finance/Investors Services,/market-activity/stocks/fins
FINV,FinVolution Group American Depositary Shares,$3.97,-0.17,-4.106%,1125004133.00,United States,2017,503626,Finance,Finance: Consumer Services,/market-activity/stocks/finv
FIS,Fidelity National Information Services Inc. Common Stock,$120.25,-1.46,-1.20%,73224693610.00,United States,,2285792,Miscellaneous,Business Services,/market-activity/stocks/fis
FIX,Comfort Systems USA Inc. Common Stock,$87.23,-1.75,-1.967%,3143881552.00,United States,1997,160548,Capital Goods,Engineering & Construction,/market-activity/stocks/fix
FL,Foot Locker Inc.,$43.43,-1.02,-2.295%,4359002305.00,United States,,1089018,Consumer Services,Clothing/Shoe/Accessory Stores,/market-activity/stocks/fl
FLAG,First Light Acquisition Group Inc. Class A Common Stock,$9.84,0.00,0.00%,282900000.00,,2021,32329,,,/market-activity/stocks/flag
FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,$21.6982,0.0082,0.038%,219218911.00,United States,2003,29364,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/flc
FLME,Flame Acquisition Corp. Class A Common Stock,$9.71,0.00,0.00%,348953125.00,,2021,3064,,,/market-activity/stocks/flme
FLNG,FLEX LNG Ltd. Ordinary Shares,$20.95,0.86,4.281%,1113085735.00,,2019,253852,Consumer Services,Marine Transportation,/market-activity/stocks/flng
FLO,Flowers Foods Inc. Common Stock,$28.38,0.29,1.032%,5999383885.00,United States,,713720,Consumer Non-Durables,Specialty Foods,/market-activity/stocks/flo
FLOW,SPX FLOW Inc. Common Stock,$85.825,0.025,0.029%,3599874354.00,United States,2015,172577,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/flow
FLR,Fluor Corporation Common Stock,$21.74,-0.33,-1.495%,3074295054.00,United States,,828010,Capital Goods,Oilfield Services/Equipment,/market-activity/stocks/flr
FLS,Flowserve Corporation Common Stock,$32.80,-0.20,-0.606%,4272779740.00,United States,,337443,Capital Goods,Fluid Controls,/market-activity/stocks/fls
FLT,FleetCor Technologies Inc. Common Stock,$241.18,0.49,0.204%,19583477624.00,United States,2010,436120,Technology,EDP Services,/market-activity/stocks/flt
FLYA,SOAR Technology Acquisition Corp. Class A Ordinary Shares,$10.10,0.02,0.198%,309733337.00,,2021,2700,,,/market-activity/stocks/flya
FMAC,FirstMark Horizon Acquisition Corp. Class A Common Stock,$9.885,0.005,0.051%,511548750.00,United States,2020,28625,,,/market-activity/stocks/fmac
FMC,FMC Corporation Common Stock,$112.69,1.14,1.022%,14283625972.00,United States,,392905,Basic Industries,Agricultural Chemicals,/market-activity/stocks/fmc
FMN,Federated Hermes Premier Municipal Income Fund,$13.92,0.066,0.476%,160075866.00,United States,2002,20417,Finance,Finance Companies,/market-activity/stocks/fmn
FMO,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest,$12.19,0.08,0.661%,86404597.00,United States,2004,60046,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/fmo
FMS,Fresenius Medical Care AG Common Stock,$34.57,0.02,0.058%,20257619610.00,Germany,,182972,Health Care,Medical/Nursing Services,/market-activity/stocks/fms
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,$76.785,1.695,2.257%,27475410414.00,Mexico,,401848,Consumer Non-Durables,Beverages (Production/Distribution),/market-activity/stocks/fmx
FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,$13.01,-0.12,-0.914%,54812626.00,United States,2005,2819,Finance,Finance/Investors Services,/market-activity/stocks/fmy
FN,Fabrinet Ordinary Shares,$101.96,0.34,0.335%,3774403609.00,Cayman Islands,2010,308152,Public Utilities,Telecommunications Equipment,/market-activity/stocks/fn
FNA,Paragon 28 Inc. Common Stock,$15.23,-0.17,-1.104%,1163189422.00,,2021,76266,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,/market-activity/stocks/fna
FNB,F.N.B. Corporation Common Stock,$13.10,-0.06,-0.456%,4178028745.00,United States,,1240535,Finance,Major Banks,/market-activity/stocks/fnb
FND,Floor & Decor Holdings Inc. Common Stock,$108.44,-1.64,-1.49%,11450349525.00,,2017,638030,Consumer Services,RETAIL: Building Materials,/market-activity/stocks/fnd
FNF,FNF Group of Fidelity National Financial Inc. Common Stock,$50.74,-0.07,-0.138%,14437140335.00,United States,2014,811703,Finance,Specialty Insurers,/market-activity/stocks/fnf
FNV,Franco-Nevada Corporation,$135.03,2.54,1.917%,25816687357.00,Canada,,370560,Basic Industries,Precious Metals,/market-activity/stocks/fnv
FOA,Finance of America Companies Inc. Class A Common Stock,$3.67,-0.21,-5.412%,216297850.00,,2021,112913,Finance,Finance Companies,/market-activity/stocks/foa
FOE,Ferro Corporation Common Stock,$21.835,0.035,0.161%,1806678273.00,United States,,276362,Basic Industries,Paints/Coatings,/market-activity/stocks/foe
FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock,$14.13,0.05,0.355%,385731394.00,United States,2006,35063,Finance,Finance/Investors Services,/market-activity/stocks/fof
FOR,Forestar Group Inc Common Stock ,$20.175,-0.205,-1.006%,1002208619.00,United States,2017,37916,Finance,Real Estate,/market-activity/stocks/for
FORG,ForgeRock Inc. Class A Common Stock,$15.28,-0.28,-1.799%,1251407552.00,,2021,137083,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/forg
FOUR,Shift4 Payments Inc. Class A Common Stock,$51.49,-1.33,-2.518%,2917531066.00,United States,2020,920856,Technology,EDP Services,/market-activity/stocks/four
FPAC,Far Peak Acquisition Corporation Class A Ordinary Shares,$9.96,0.02,0.201%,694710000.00,,2021,117768,Finance,Business Services,/market-activity/stocks/fpac
FPF,First Trust Intermediate Duration Preferred & Income Fund Common Shares of Beneficial Interest,$23.52,-0.05,-0.212%,1430500018.00,,2013,72416,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/fpf
FPH,Five Point Holdings LLC Class A Common Shares,$5.80,0.06,1.045%,406761668.00,United States,2017,27544,Consumer Services,Real Estate,/market-activity/stocks/fph
FPI,Farmland Partners Inc. Common Stock,$11.46,-0.05,-0.434%,519138000.00,,2014,207427,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/fpi
FPL,First Trust New Opportunities MLP & Energy Fund Common Shares of Beneficial Interest,$6.11,-0.01,-0.163%,151042817.00,,2014,72447,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/fpl
FR,First Industrial Realty Trust Inc. Common Stock,$61.23,0.90,1.492%,7977633249.00,United States,1994,237069,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/fr
FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,$13.87,0.00,0.00%,488670572.00,United States,2003,120594,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/fra
FRC,FIRST REPUBLIC BANK Common Stock,$177.31,0.54,0.305%,31789203320.00,United States,,668746,Finance,Commercial Banks,/market-activity/stocks/frc
FREY,FREYR Battery Ordinary Shares,$8.8426,-0.5774,-6.13%,1033288794.00,,2021,568315,,,/market-activity/stocks/frey
FRO,Frontline Ltd. Ordinary Shares,$6.89,0.09,1.324%,1402328445.00,Bermuda,,1176883,Transportation,Marine Transportation,/market-activity/stocks/fro
FRT,Federal Realty Investment Trust Common Stock,$127.04,0.56,0.443%,9882376937.00,United States,,220051,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/frt
FRXB,Forest Road Acquisition Corp. II Class A Common Stock,$9.705,0.005,0.052%,424593750.00,,2021,16147,,,/market-activity/stocks/frxb
FSD,First Trust High Income Long Short Fund Common Shares of Beneficial Interest,$14.43,0.03,0.208%,482974163.00,,2010,149671,Finance,Investment Managers,/market-activity/stocks/fsd
FSK,FS KKR Capital Corp. Common Stock,$22.22,0.06,0.271%,6331937143.00,,2014,653088,Finance,Investment Managers,/market-activity/stocks/fsk
FSLY,Fastly Inc. Class A Common Stock,$26.90,-2.30,-7.877%,3160750000.00,,2019,1575455,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/fsly
FSM,Fortuna Silver Mines Inc Ordinary Shares (Canada),$3.4797,-0.0403,-1.145%,1014810417.00,Canada,,2276457,,,/market-activity/stocks/fsm
FSNB,Fusion Acquisition Corp. II Class A Common Stock,$9.72,-0.02,-0.205%,607500000.00,,2021,179,,,/market-activity/stocks/fsnb
FSR,Fisker Inc. Class A Common Stock,$11.31,-0.66,-5.514%,3355903754.00,,2018,6391166,,,/market-activity/stocks/fsr
FSS,Federal Signal Corporation Common Stock,$38.32,-0.63,-1.617%,2340277852.00,United States,,57988,Technology,Industrial Machinery/Components,/market-activity/stocks/fss
FST,FAST Acquisition Corp. Class A Common Stock,$10.2201,-0.0299,-0.292%,255502500.00,United States,2020,3287,,,/market-activity/stocks/fst
FT,Franklin Universal Trust Common Stock,$8.3403,-0.0897,-1.064%,209607536.00,United States,,19479,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/ft
FTAI,Fortress Transportation and Infrastructure Investors LLC Common Shares,$27.17,0.14,0.518%,2694731060.00,United States,2015,87440,Technology,Diversified Commercial Services,/market-activity/stocks/ftai
FTCH,Farfetch Limited Class A Ordinary Shares,$20.665,-2.515,-10.85%,7668959095.00,,2018,5215781,Consumer Services,Catalog/Specialty Distribution,/market-activity/stocks/ftch
FTEV,FinTech Evolution Acquisition Group Class A Ordinary Shares,$9.70,0.01,0.103%,332348161.00,,2021,11966,,,/market-activity/stocks/ftev
FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,$19.10,-0.14,-0.728%,701467249.00,United States,2020,66829,Finance,Investment Managers,/market-activity/stocks/fthy
FTI,TechnipFMC plc Ordinary Share,$6.76,-0.10,-1.458%,3046735245.00,,,3635873,Energy,Metal Fabrications,/market-activity/stocks/fti
FTK,Flotek Industries Inc. Common Stock,$0.9701,0.0996,11.442%,77237172.00,United States,,2805185,Energy,Oilfield Services/Equipment,/market-activity/stocks/ftk
FTS,Fortis Inc. Common Shares,$47.405,0.445,0.948%,22417824500.00,,2016,242388,Public Utilities,Electric Utilities: Central,/market-activity/stocks/fts
FTV,Fortive Corporation Common Stock ,$71.36,0.73,1.034%,25588101247.00,,2016,1403672,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/ftv
FUBO,fuboTV Inc. Common Stock,$10.535,-0.745,-6.605%,1685742949.00,,2020,6732067,Consumer Services,Broadcasting,/market-activity/stocks/fubo
FUL,H. B. Fuller Company Common Stock,$72.05,0.17,0.237%,3806278150.00,United States,,161251,Basic Industries,Home Furnishings,/market-activity/stocks/ful
FUN,Cedar Fair L.P. Common Stock,$58.84,2.59,4.604%,3344601109.00,United States,1987,1652153,Consumer Services,Movies/Entertainment,/market-activity/stocks/fun
FVIV,Fortress Value Acquisition Corp. IV Class A Common Stock,$9.71,-0.03,-0.308%,788937500.00,,2021,10289,,,/market-activity/stocks/fviv
FVRR,Fiverr International Ltd. Ordinary Shares no par value,$84.70,-4.71,-5.268%,3095476353.00,,2019,698951,Miscellaneous,Business Services,/market-activity/stocks/fvrr
FVT,Fortress Value Acquisition Corp. III Class A Common Stock,$9.7811,-0.0089,-0.091%,281206625.00,,2021,313,,,/market-activity/stocks/fvt
FXLV,F45 Training Holdings Inc. Common Stock,$12.19,-0.31,-2.48%,1103860220.00,,2021,112094,Consumer Services,Other Consumer Services,/market-activity/stocks/fxlv
